plz,ort,kanton,lat,lon
1000,Lausanne 25,VD,46.5726,6.694
1001,Lausanne,VD,46.516,6.6328
1002,Lausanne,VD,46.516,6.6328
1003,Lausanne,VD,46.52,6.6305
1004,Lausanne,VD,46.5289,6.6178
1005,Lausanne,VD,46.5217,6.6432
1006,Lausanne,VD,46.4912,6.6349
1007,Lausanne,VD,46.488,6.607
1008,Jouxtens-Mézery,VD,46.5519,6.596
1009,Pully,VD,46.4884,6.6557
1010,Lausanne,VD,46.5377,6.6553
1011,Lausanne,VD,46.5256,6.6433
1012,Lausanne,VD,46.5271,6.6566
1014,Lausanne Adm cant VD,VD,46.5218,6.633
1015,Lausanne,VD,46.5192,6.5762
1018,Lausanne,VD,46.5381,6.6279
1019,Lausanne Services spéciaux,VD,46.5218,6.633
1020,Renens VD,VD,46.5353,6.5897
1022,Chavannes-près-Renens,VD,46.5285,6.5758
1023,Crissier,VD,46.5563,6.5777
1024,Ecublens VD,VD,46.5288,6.5586
1025,St-Sulpice VD,VD,46.4855,6.5626
1026,Echandens,VD,46.5397,6.5379
1027,Lonay,VD,46.5299,6.517
1028,Préverenges,VD,46.4941,6.5291
1029,Villars-Ste-Croix,VD,46.5674,6.5632
1030,Bussigny,VD,46.5534,6.5508
1031,Mex VD,VD,46.5771,6.559
1032,Romanel-sur-Lausanne,VD,46.5659,6.6091
1033,Cheseaux-sur-Lausanne,VD,46.5822,6.5958
1034,Boussens,VD,46.6033,6.586
1035,Bournens,VD,46.6089,6.564
1036,Sullens,VD,46.5912,6.5674
1037,Etagnières,VD,46.6014,6.6085
1038,Bercher,VD,46.6916,6.7063
1039,Cheseaux Polyval,VD,46.5845,6.5955
1040,St-Barthélemy VD,VD,46.6348,6.6021
1041,Poliez-le-Grand,VD,46.6397,6.6703
1042,Bioley-Orjulaz,VD,46.6193,6.6009
1043,Sugnens,VD,46.6544,6.6729
1044,Fey,VD,46.6729,6.6801
1045,Ogens,VD,46.7093,6.7236
1046,Rueyres,VD,46.6975,6.6939
1047,Oppens,VD,46.7153,6.695
1052,Le Mont-sur-Lausanne,VD,46.5616,6.6445
1053,Cugy VD,VD,46.5856,6.658
1054,Morrens VD,VD,46.5923,6.6271
1055,Froideville,VD,46.5982,6.6917
1058,Villars-Tiercelin,VD,46.6199,6.7109
1059,Peney-le-Jorat,VD,46.6301,6.729
1061,Villars-Mendraz,VD,46.6453,6.7268
1062,Sottens,VD,46.6536,6.7399
1063,Peyres-Possens,VD,46.6628,6.7069
1066,Epalinges,VD,46.5507,6.6685
1068,Les Monts-de-Pully,VD,46.5346,6.6852
1070,Puidoux,VD,46.4945,6.7779
1071,Chexbres,VD,46.4835,6.784
1072,Forel (Lavaux),VD,46.5381,6.7631
1073,Savigny,VD,46.5447,6.723
1076,Ferlens VD,VD,46.589,6.7891
1077,Servion,VD,46.5737,6.7801
1078,Essertes,VD,46.5645,6.789
1080,Les Cullayes,VD,46.5728,6.7558
1081,Montpreveyres,VD,46.5813,6.7305
1082,Corcelles-le-Jorat,VD,46.6013,6.7308
1083,Mézières VD,VD,46.5871,6.7656
1084,Carrouge VD,VD,46.6027,6.7728
1085,Vulliens,VD,46.6227,6.7936
1088,Ropraz,VD,46.6109,6.7537
1090,La Croix (Lutry),VD,46.5215,6.7054
1091,Aran,VD,46.5081,6.7154
1092,Belmont-sur-Lausanne,VD,46.5265,6.6876
1093,La Conversion,VD,46.5141,6.6858
1094,Paudex,VD,46.4828,6.6715
1095,Lutry,VD,46.4875,6.6881
1096,Cully,VD,46.4699,6.7261
1097,Riex,VD,46.5008,6.7406
1098,Epesses,VD,46.4966,6.7497
1110,Morges,VD,46.495,6.5055
1112,Echichens,VD,46.5303,6.4968
1113,St-Saphorin-sur-Morges,VD,46.5462,6.4917
1114,Colombier VD,VD,46.5552,6.4678
1115,Vullierens,VD,46.5734,6.4808
1116,Cottens VD,VD,46.5743,6.4533
1117,Grancy,VD,46.5936,6.4609
1121,Bremblens,VD,46.5483,6.5194
1122,Romanel-sur-Morges,VD,46.5566,6.5106
1123,Aclens,VD,46.5683,6.5109
1124,Gollion,VD,46.586,6.512
1125,Monnaz,VD,46.533,6.4798
1126,Vaux-sur-Morges,VD,46.5385,6.4639
1127,Clarmont,VD,46.5486,6.4496
1128,Reverolle,VD,46.5417,6.44
1131,Tolochenaz,VD,46.4849,6.4921
1132,Lully VD,VD,46.5063,6.4644
1134,Chigny,VD,46.5162,6.4767
1135,Denens,VD,46.5174,6.4526
1136,Bussy-Chardonney,VD,46.5309,6.441
1141,Sévery,VD,46.5707,6.4421
1142,Pampigny,VD,46.5862,6.422
1143,Apples,VD,46.555,6.4166
1144,Ballens,VD,46.5535,6.378
1145,Bière,VD,46.5474,6.3185
1146,Mollens VD,VD,46.5787,6.3553
1147,Montricher,VD,46.6033,6.3588
1148,La Praz,VD,46.6698,6.4243
1149,Berolle,VD,46.5682,6.3286
1162,St-Prex,VD,46.4683,6.4693
1163,Etoy,VD,46.4841,6.4217
1164,Buchillon,VD,46.4468,6.4286
1165,Allaman,VD,46.442,6.3983
1166,Perroy,VD,46.4427,6.3706
1167,Lussy-sur-Morges,VD,46.501,6.4481
1168,Villars-sous-Yens,VD,46.5069,6.4301
1169,Yens,VD,46.527,6.4067
1170,Aubonne,VD,46.491,6.3856
1172,Bougy-Villars,VD,46.4838,6.3508
1173,Féchy,VD,46.479,6.3727
1174,Montherod,VD,46.5059,6.3541
1175,Lavigny,VD,46.5015,6.4081
1176,St-Livres,VD,46.5176,6.3812
1180,Tartegnin,VD,46.468,6.3133
1182,Gilly,VD,46.4631,6.2983
1183,Bursins,VD,46.4477,6.2899
1184,Luins,VD,46.4415,6.2754
1185,Mont-sur-Rolle,VD,46.4754,6.3364
1186,Essertines-sur-Rolle,VD,46.4851,6.3105
1187,St-Oyens,VD,46.4949,6.2983
1188,Gimel,VD,46.5267,6.2895
1189,Saubraz,VD,46.5184,6.3268
1195,Dully,VD,46.4201,6.31
1196,Gland,VD,46.4104,6.2867
1197,Prangins,VD,46.3922,6.2625
1200,Genève,GE,46.2022,6.1457
1201,Genève,GE,46.2107,6.1469
1202,Genève,GE,46.221,6.1432
1203,Genève,GE,46.2079,6.1221
1204,Genève,GE,46.2027,6.1457
1205,Genève,GE,46.1961,6.1403
1206,Genève,GE,46.1894,6.1574
1207,Genève,GE,46.2066,6.1624
1208,Genève,GE,46.1984,6.1676
1209,Genève,GE,46.2215,6.1232
1211,Genève 84 Votation,GE,46.2058,6.1416
1212,Grand-Lancy,GE,46.178,6.122
1213,Onex,GE,46.1854,6.1002
1214,Vernier,GE,46.2139,6.0796
1215,Genève,GE,46.2358,6.1192
1216,Cointrin,GE,46.224,6.1062
1217,Meyrin,GE,46.2339,6.0743
1218,Le Grand-Saconnex,GE,46.2338,6.1221
1219,Châtelaine,GE,46.2138,6.1087
1220,Les Avanchets,GE,46.2207,6.1091
1222,Vésenaz,GE,46.2454,6.2008
1223,Cologny,GE,46.2228,6.1808
1224,Chêne-Bougeries,GE,46.1995,6.1858
1225,Chêne-Bourg,GE,46.1974,6.197
1226,Thônex,GE,46.1961,6.2046
1227,Les Acacias,GE,46.1926,6.1321
1228,Plan-les-Ouates,GE,46.1642,6.118
1231,Conches,GE,46.1855,6.1759
1232,Confignon,GE,46.1743,6.0888
1233,Bernex,GE,46.1785,6.0686
1234,Vessy,GE,46.1742,6.159
1236,Cartigny,GE,46.1759,6.0309
1237,Avully,GE,46.1675,5.9985
1239,Collex,GE,46.2796,6.1212
1240,Genève,GE,46.2022,6.1457
1241,Puplinge,GE,46.2108,6.2322
1242,Satigny,GE,46.2143,6.035
1243,Presinge,GE,46.218,6.2602
1244,Choulex,GE,46.2263,6.2238
1245,Collonge-Bellerive,GE,46.2587,6.1965
1246,Corsier GE,GE,46.2659,6.2191
1247,Anières,GE,46.2808,6.2226
1248,Hermance,GE,46.2988,6.2325
1251,Gy,GE,46.2519,6.27
1252,Meinier,GE,46.243,6.2351
1253,Vandoeuvres,GE,46.219,6.2037
1254,Jussy,GE,46.2372,6.2791
1255,Veyrier,GE,46.1684,6.1769
1256,Troinex,GE,46.1593,6.1506
1257,La Croix-de-Rozon,GE,46.149,6.1207
1258,Perly,GE,46.1575,6.0889
1260,Nyon,VD,46.3803,6.2352
1261,Le Vaud,VD,46.4774,6.2337
1262,Eysins,VD,46.3813,6.2051
1263,Crassier,VD,46.376,6.1681
1264,St-Cergue,VD,46.451,6.1414
1265,La Cure,VD,46.4611,6.0935
1266,Duillier,VD,46.4092,6.2297
1267,Vich,VD,46.4281,6.2494
1268,Burtigny,VD,46.4695,6.2675
1269,Bassins,VD,46.4895,6.199
1270,Trélex,VD,46.4189,6.1966
1271,Givrins,VD,46.4328,6.1962
1272,Genolier,VD,46.4362,6.2204
1273,Arzier-Le Muids,VD,46.4883,6.1599
1274,Signy,VD,46.3928,6.2039
1275,Chéserex,VD,46.4109,6.1479
1276,Gingins,VD,46.4262,6.1393
1277,Borex,VD,46.381,6.1792
1278,La Rippe,VD,46.407,6.1167
1279,Bogis-Bossey,VD,46.3538,6.1716
1281,Russin,GE,46.1939,6.0139
1283,Dardagny,GE,46.2002,5.9878
1284,Chancy,GE,46.1475,5.9787
1285,Athenaz (Avusy),GE,46.1496,6.0086
1286,Soral,GE,46.1481,6.0474
1287,Laconnex,GE,46.1589,6.0341
1288,Aire-la-Ville,GE,46.1902,6.0422
1290,Versoix,GE,46.2877,6.1559
1291,Commugny,VD,46.3236,6.1609
1292,Chambésy,GE,46.2375,6.1511
1293,Bellevue,GE,46.2545,6.1455
1294,Genthod,GE,46.2637,6.1614
1295,Tannay,VD,46.3072,6.1811
1296,Coppet,VD,46.316,6.2006
1297,Founex,VD,46.3331,6.1976
1298,Céligny,GE,46.3473,6.2052
1299,Crans VD,VD,46.36,6.2196
1302,Vufflens-la-Ville,VD,46.5754,6.5373
1303,Penthaz,VD,46.5988,6.5414
1304,Dizy,VD,46.6344,6.4949
1305,Penthalaz,VD,46.6128,6.5291
1306,Daillens,VD,46.6286,6.5497
1307,Lussery-Villars,VD,46.6328,6.5255
1308,La Chaux (Cossonay),VD,46.6225,6.4682
1312,Eclépens,VD,46.6516,6.5431
1313,Ferreyres,VD,46.6602,6.4795
1315,La Sarraz,VD,46.6545,6.5048
1316,Chevilly,VD,46.6433,6.4751
1317,Orny,VD,46.6707,6.5366
1318,Pompaples,VD,46.6768,6.5213
1321,Arnex-sur-Orbe,VD,46.69,6.5168
1322,Croy,VD,46.6859,6.4859
1323,Romainmôtier,VD,46.6869,6.4618
1324,Premier,VD,46.7092,6.4419
1325,Vaulion,VD,46.6848,6.3832
1326,Juriens,VD,46.6828,6.4301
1329,Bretonnières,VD,46.7159,6.4704
1337,Vallorbe,VD,46.7078,6.3714
1338,Ballaigues,VD,46.7349,6.4104
1341,L'Orient,VD,46.5912,6.2577
1342,Le Pont,VD,46.6681,6.3377
1343,Les Charbonnières,VD,46.6785,6.3026
1344,L'Abbaye,VD,46.6405,6.324
1345,Le Lieu,VD,46.6487,6.2605
1346,Les Bioux,VD,46.615,6.2908
1347,Le Sentier,VD,46.6106,6.2143
1348,Le Brassus,VD,46.5685,6.1906
1350,Orbe,VD,46.727,6.5431
1352,Agiez,VD,46.7182,6.5077
1353,Bofflens,VD,46.7036,6.4953
1354,Montcherand,VD,46.734,6.5108
1355,L'Abergement,VD,46.7547,6.4832
1356,La Russille,VD,46.7392,6.4879
1357,Lignerolle,VD,46.7498,6.4488
1358,Valeyres-sous-Rances,VD,46.7482,6.5354
1372,Bavois,VD,46.6793,6.566
1373,Chavornay,VD,46.705,6.5684
1374,Corcelles-sur-Chavornay,VD,46.7027,6.6046
1375,Penthéréaz,VD,46.6828,6.6065
1376,Eclagnens,VD,46.6491,6.592
1377,Oulens-sous-Echallens,VD,46.6467,6.573
1400,Cheseaux-Noréaz,VD,46.7969,6.6878
1401,Yverdon-les-Bains,VD,46.7785,6.6411
1404,Villars-Epeney,VD,46.7832,6.6991
1405,Pomy,VD,46.7583,6.6692
1406,Cronay,VD,46.7568,6.7029
1407,Mézery-près-Donneloye,VD,46.7531,6.7308
1408,Prahins,VD,46.7365,6.733
1409,Chanéaz,VD,46.7276,6.7445
1410,Prévondavaux,FR,46.7313,6.8026
1412,Valeyres-sous-Ursins,VD,46.7453,6.6533
1413,Orzens,VD,46.7263,6.683
1415,Molondin,VD,46.7631,6.7478
1416,Pailly,VD,46.6997,6.6735
1417,Epautheyres,VD,46.7348,6.6454
1418,Vuarrens,VD,46.6858,6.6459
1420,Fiez,VD,46.8272,6.6266
1421,Fontaines-sur-Grandson,VD,46.834,6.6188
1422,Grandson,VD,46.8122,6.6529
1423,Romairon,VD,46.8506,6.6422
1424,Champagne,VD,46.8358,6.6516
1425,Onnens VD,VD,46.8429,6.6899
1426,Corcelles-près-Concise,VD,46.8425,6.7101
1427,Bonvillars,VD,46.8376,6.6746
1428,Provence,VD,46.8915,6.6932
1429,Giez,VD,46.8145,6.6098
1430,Orges,VD,46.8122,6.5831
1431,Vugelles-La Mothe,VD,46.825,6.5738
1432,Gressy,VD,46.7525,6.6386
1433,Suchy,VD,46.7213,6.6051
1434,Ependes VD,VD,46.7448,6.6027
1435,Essert-Pittet,VD,46.7288,6.5789
1436,Chamblon,VD,46.778,6.5987
1437,Suscévaz,VD,46.7621,6.5868
1438,Mathod,VD,46.7596,6.565
1439,Rances,VD,46.7659,6.5076
1440,Montagny-Chamard,VD,46.7904,6.6098
1441,Valeyres-sous-Montagny,VD,46.8005,6.6037
1442,Montagny-près-Yverdon,VD,46.7904,6.6098
1443,Essert-sous-Champvent,VD,46.7938,6.5845
1445,Vuiteboeuf,VD,46.8047,6.5542
1446,Baulmes,VD,46.7864,6.5048
1450,Ste-Croix,VD,46.8236,6.5036
1452,Les Rasses,VD,46.8382,6.5353
1453,Mauborget,VD,46.8687,6.609
1454,La Vraconnaz,VD,46.8434,6.481
1462,Yvonand,VD,46.7989,6.7367
1463,Rovray,VD,46.7889,6.7667
1464,Chavannes-le-Chêne,VD,46.7801,6.7809
1468,Cheyres,FR,46.8207,6.7756
1470,Seiry,FR,46.8146,6.835
1473,Font,FR,46.8483,6.8109
1474,Châbles FR,FR,46.8313,6.8002
1475,Montbrelloz,FR,46.854,6.8872
1482,Cugy FR,FR,46.8109,6.8939
1483,Frasses,FR,46.8262,6.8668
1484,Aumont,FR,46.7975,6.8551
1485,Nuvilly,FR,46.7841,6.8339
1486,Vuissens,FR,46.7346,6.7692
1489,Murist,FR,46.796,6.8112
1509,Vucherens,VD,46.6269,6.7759
1510,Moudon,VD,46.672,6.7921
1512,Chavannes-sur-Moudon,VD,46.6597,6.8188
1513,Hermenches,VD,46.6374,6.7546
1514,Bussy-sur-Moudon,VD,46.6904,6.8096
1515,Villars-le-Comte,VD,46.7135,6.8018
1521,Curtilles,VD,46.7005,6.8506
1522,Lucens,VD,46.7093,6.8375
1523,Granges-près-Marnand,VD,46.7672,6.887
1524,Marnand,VD,46.7611,6.9046
1525,Seigneux,VD,46.7283,6.8779
1526,Forel-sur-Lucens,VD,46.7264,6.8242
1527,Villeneuve FR,FR,46.7421,6.8668
1528,Praratoud,FR,46.736,6.8435
1529,Cheiry,FR,46.7502,6.8383
1530,Payerne,VD,46.825,6.9299
1532,Fétigny,FR,46.7967,6.9138
1533,Ménières,FR,46.7853,6.8861
1534,Chapelle (Broye),FR,46.7661,6.8499
1535,Combremont-le-Grand,VD,46.765,6.8225
1536,Combremont-le-Petit,VD,46.7461,6.8037
1537,Champtauroz,VD,46.759,6.7863
1538,Treytorrens (Payerne),VD,46.7748,6.8024
1541,Sévaz,FR,46.8394,6.8736
1542,Rueyres-les-Prés,FR,46.8571,6.9109
1543,Grandcour,VD,46.8724,6.9324
1544,Gletterens,FR,46.9113,6.9241
1545,Chevroux,VD,46.902,6.8992
1551,Vers-chez-Perrin,VD,46.798,6.9479
1552,Trey,VD,46.7749,6.9232
1553,Châtonnaye,FR,46.7531,6.9382
1554,Sédeilles,VD,46.7428,6.9302
1555,Villarzel,VD,46.7438,6.9091
1562,Corcelles-près-Payerne,VD,46.8425,6.9661
1563,Dompierre FR,FR,46.8564,6.9906
1564,Domdidier,FR,46.8622,7.0145
1565,Vallon,FR,46.8849,6.9533
1566,Les Friques,FR,46.8966,6.9942
1567,Delley,FR,46.9132,6.9717
1568,Portalban,FR,46.9262,6.9392
1580,Avenches,VD,46.8876,7.0387
1583,Villarepos,FR,46.8823,7.08
1584,Villars-le-Grand,VD,46.9054,6.9986
1585,Cotterd,VD,46.9232,7.0273
1586,Vallamand,VD,46.9303,7.0426
1587,Montmagny,VD,46.9265,7.006
1588,Cudrefin,VD,46.9597,7.0127
1589,Chabrey,VD,46.942,6.9647
1595,Clavaleyres,BE,46.8976,7.0917
1607,Palézieux-Village,VD,46.5536,6.8358
1608,Chapelle (Glâne),FR,46.5879,6.8377
1609,Fiaugères,FR,46.5894,6.8914
1610,Châtillens,VD,46.5619,6.8054
1611,Le Crêt-près-Semsales,FR,46.607,6.919
1612,Ecoteaux,VD,46.5494,6.8578
1613,Maracon,VD,46.5585,6.879
1614,Granges (Veveyse),FR,46.523,6.8263
1615,Bossonnens,FR,46.5289,6.8481
1616,Attalens,FR,46.5078,6.8541
1617,Remaufens,FR,46.5371,6.8826
1618,Châtel-St-Denis,FR,46.5344,6.937
1619,Les Paccots,FR,46.5073,6.9663
1623,Semsales,FR,46.5699,6.9517
1624,Progens,FR,46.5857,6.9184
1625,Sâles (Gruyère),FR,46.6287,6.9639
1626,Romanens,FR,46.6528,6.9766
1627,Vaulruz,FR,46.6186,6.985
1628,Vuadens,FR,46.6106,7.0049
1630,Bulle,FR,46.6021,7.0223
1631,Bulle centre de traitement,FR,46.6075,7.0462
1632,Riaz,FR,46.6428,7.0432
1633,Vuippens,FR,46.6632,7.0812
1634,La Roche FR,FR,46.6925,7.1606
1635,La Tour-de-Trême,FR,46.5889,7.0354
1636,Broc,FR,46.5985,7.1245
1637,Charmey (Gruyère),FR,46.594,7.1959
1638,Morlon,FR,46.6247,7.0917
1642,Sorens,FR,46.6713,7.0437
1643,Gumefens,FR,46.6778,7.0722
1644,Avry-devant-Pont,FR,46.6865,7.0835
1645,Le Bry,FR,46.6986,7.0826
1646,Echarlens,FR,46.6472,7.0839
1647,Corbières,FR,46.6567,7.1175
1648,Hauteville,FR,46.6699,7.1308
1649,Pont-la-Ville,FR,46.7026,7.1117
1651,Villarvolard,FR,46.6435,7.118
1652,Botterens,FR,46.6185,7.1133
1653,Crésuz,FR,46.6225,7.1413
1654,Cerniat FR,FR,46.6657,7.2019
1656,Jaun,FR,46.6075,7.2873
1657,Abländschen,BE,46.5662,7.2768
1658,La Tine,VD,46.4712,7.0479
1659,Rougemont,VD,46.4959,7.2146
1660,Les Moulins,VD,46.4531,7.0998
1661,Le Pâquier-Montbarry,FR,46.5904,7.0519
1663,Epagny,FR,46.5883,7.0939
1665,Estavannens,FR,46.5638,7.1304
1666,Grandvillard,FR,46.5281,7.1095
1667,Enney,FR,46.562,7.07
1669,Albeuve,FR,46.508,7.0266
1670,Ursy,FR,46.6333,6.8358
1673,Promasens,FR,46.6022,6.8226
1674,Vuarmarens,FR,46.6476,6.8284
1675,Mossel,FR,46.6139,6.8614
1676,Chavannes-les-Forts,FR,46.6465,6.8948
1677,Prez-vers-Siviriez,FR,46.6352,6.8745
1678,Siviriez,FR,46.6604,6.8774
1679,Villaraboud,FR,46.66,6.9128
1680,Romont FR,FR,46.7,6.9186
1681,Billens,FR,46.6897,6.8962
1682,Lovatens,VD,46.6921,6.8659
1683,Sarzens,VD,46.6825,6.8495
1684,Mézières FR,FR,46.679,6.9272
1685,Villariaz,FR,46.6633,6.9442
1686,La Neirigue,FR,46.684,6.9543
1687,Vuisternens-devant-Romont,FR,46.6502,6.9325
1688,Sommentier,FR,46.6361,6.9144
1689,Le Châtelard-près-Romont,FR,46.6755,6.9949
1690,Villaz-St-Pierre,FR,46.7209,6.9621
1691,Villarimboud,FR,46.7409,6.9661
1692,Massonnens,FR,46.6966,6.9761
1694,Orsonnens,FR,46.7145,6.9947
1695,Villarlod,FR,46.6975,7.0309
1696,Vuisternens-en-Ogoz,FR,46.7042,7.0561
1697,La Joux FR,FR,46.6259,6.9364
1699,Bouloz,FR,46.6148,6.8877
1700,Fribourg,FR,46.8067,7.1636
1701,Fribourg,FR,46.8024,7.1513
1708,Fribourg,FR,46.8024,7.1513
1712,Tafers,FR,46.8126,7.2246
1713,St. Antoni,FR,46.8192,7.2671
1714,Heitenried,FR,46.8279,7.3
1715,Alterswil FR,FR,46.7892,7.274
1716,Schwarzsee,FR,46.6724,7.2892
1717,St. Ursen,FR,46.7884,7.2194
1718,Rechthalten,FR,46.7653,7.2482
1719,Brünisried,FR,46.7573,7.2764
1720,Chésopelloz,FR,46.8059,7.0769
1721,Cournillens,FR,46.8555,7.1002
1722,Bourguillon,FR,46.7988,7.1748
1723,Villarsel-sur-Marly,FR,46.7624,7.1727
1724,Zénauva,FR,46.7229,7.1868
1725,Posieux,FR,46.7715,7.108
1726,Farvagny-le-Petit,FR,46.7309,7.0743
1727,Magnedens,FR,46.7411,7.0794
1728,Rossens FR,FR,46.723,7.1
1730,Ecuvillens,FR,46.7555,7.0784
1731,Ependes FR,FR,46.7571,7.1488
1732,Arconciel,FR,46.7512,7.1212
1733,Treyvaux,FR,46.7241,7.1438
1734,Tentlingen,FR,46.7676,7.2
1735,Giffers,FR,46.7549,7.2246
1736,St. Silvester,FR,46.738,7.2209
1737,Plasselb,FR,46.7116,7.2436
1738,Sangernboden,BE,46.6993,7.371
1740,Neyruz FR,FR,46.768,7.0649
1741,Cottens FR,FR,46.7532,7.0362
1742,Autigny,FR,46.7393,7.0283
1744,Chénens,FR,46.7432,6.9966
1745,Lentigny,FR,46.7599,7.0019
1746,Prez-vers-Noréaz,FR,46.7857,7.0128
1747,Corserey,FR,46.7719,6.989
1748,Torny-le-Grand,FR,46.7676,6.9678
1749,Middes,FR,46.7741,6.9485
1752,Villars-sur-Glâne,FR,46.7943,7.1252
1753,Matran,FR,46.7869,7.0916
1754,Rosé,FR,46.784,7.0629
1756,Onnens FR,FR,46.7724,7.0377
1757,Noréaz,FR,46.8019,7.0365
1762,Givisiez,FR,46.8127,7.1255
1763,Granges-Paccot,FR,46.8236,7.1483
1772,Ponthaux,FR,46.817,7.0411
1773,Léchelles,FR,46.8289,7.0204
1774,Cousset,FR,46.8139,6.98
1775,Grandsivaz,FR,46.787,6.9823
1776,Montagny-la-Ville,FR,46.8207,6.9989
1782,Formangueires,FR,46.8279,7.1224
1783,Barberêche,FR,46.8638,7.1604
1784,Courtepin,FR,46.8615,7.1242
1785,Cressier FR,FR,46.898,7.1379
1786,Sugiez,FR,46.9687,7.112
1787,Môtier (Vully),FR,46.9393,7.0807
1788,Praz (Vully),FR,46.9495,7.1032
1789,Lugnorre,FR,46.9586,7.0733
1791,Courtaman,FR,46.8711,7.1316
1792,Cordast,FR,46.8733,7.1512
1793,Jeuss,FR,46.9124,7.1744
1794,Salvenach,FR,46.9141,7.1523
1795,Courlevon,FR,46.891,7.1105
1796,Courgevaux,FR,46.9043,7.1047
1797,Münchenwiler,BE,46.9111,7.1255
1800,Vevey,VD,46.4496,6.8373
1801,Le Mont-Pèlerin,VD,46.492,6.8239
1802,Corseaux,VD,46.4523,6.817
1803,Chardonne,VD,46.4649,6.8109
1804,Corsier-sur-Vevey,VD,46.4767,6.8505
1805,Jongny,VD,46.4877,6.8464
1806,St-Légier-La Chiésaz,VD,46.4899,6.8982
1807,Blonay,VD,46.4778,6.922
1808,Les Monts-de-Corsier,VD,46.5016,6.8776
1809,Fenil-sur-Corsier,VD,46.4851,6.8675
1811,Vevey Services spéciaux,VD,46.4642,6.8481
1814,La Tour-de-Peilz,VD,46.4405,6.859
1815,Clarens,VD,46.4315,6.8825
1816,Chailly-Montreux,VD,46.4528,6.8921
1817,Brent,VD,46.4547,6.9035
1818,Montreux Redoute,VD,46.4518,6.9408
1820,Veytaux,VD,46.4231,6.9485
1822,Chernex,VD,46.4425,6.9163
1823,Glion,VD,46.4375,6.9367
1824,Caux,VD,46.4425,6.9648
1832,Chamby,VD,46.4524,6.9192
1833,Les Avants,VD,46.4648,6.9542
1844,Villeneuve VD,VD,46.4062,6.9685
1845,Noville,VD,46.3939,6.883
1846,Chessel,VD,46.3534,6.8958
1847,Rennaz,VD,46.3758,6.9184
1852,Roche VD,VD,46.3598,6.9252
1853,Yvorne,VD,46.339,6.9458
1854,Leysin,VD,46.3525,7.0111
1856,Corbeyrier,VD,46.3736,6.9855
1860,Aigle,VD,46.3147,6.9716
1862,La Comballaz,VD,46.3769,7.0778
1863,Le Sépey,VD,46.3731,7.0478
1864,Vers-l'Eglise,VD,46.3589,7.1178
1865,Les Diablerets,VD,46.3439,7.1757
1866,La Forclaz VD,VD,46.3425,7.0799
1867,Panex,VD,46.3164,7.0267
1868,Collombey,VS,46.2722,6.9428
1869,Massongex,VS,46.2363,6.9846
1870,Monthey,VS,46.2388,6.8972
1871,Les Giettes,VS,46.2224,6.9524
1872,Troistorrents,VS,46.2291,6.9084
1873,Val-d'Illiez,VS,46.1902,6.9063
1874,Champéry,VS,46.1588,6.846
1875,Morgins,VS,46.2364,6.8644
1880,Frenières-sur-Bex,VD,46.2427,7.065
1882,Gryon,VD,46.2868,7.1252
1884,Villars-sur-Ollon,VD,46.3161,7.0871
1885,Chesières,VD,46.3047,7.0418
1890,St-Maurice,VS,46.1988,7.0103
1891,Vérossaz,VS,46.2011,6.9685
1892,Lavey-Village,VD,46.2149,7.0287
1893,Muraz (Collombey),VS,46.2826,6.9017
1895,Vionnaz,VS,46.309,6.899
1896,Vouvry,VS,46.3329,6.9024
1897,Bouveret,VS,46.3791,6.856
1898,St-Gingolph,VS,46.3823,6.817
1899,Torgon,VS,46.3084,6.8596
1902,Evionnaz,VS,46.1483,6.9486
1903,Collonges,VS,46.1804,7.0559
1904,Vernayaz,VS,46.1412,7.0329
1905,Dorénaz,VS,46.1517,7.0617
1906,Charrat,VS,46.1214,7.1361
1907,Saxon,VS,46.1362,7.1844
1908,Riddes,VS,46.1688,7.2201
1911,Mayens-de-Chamoson,VS,46.2034,7.1843
1912,Montagnon (Leytron),VS,46.1914,7.1918
1913,Saillon,VS,46.1705,7.1777
1914,Isérables,VS,46.1468,7.2688
1918,La Tzoumaz,VS,46.1302,7.2461
1919,Martigny Mutuel,VS,46.1072,7.081
1920,Martigny,VS,46.1095,7.0745
1921,Martigny-Croix,VS,46.0657,7.0319
1922,Salvan,VS,46.1354,7.0074
1923,Le Trétien,VS,46.0986,6.9921
1925,Finhaut,VS,46.0699,6.9308
1926,Fully,VS,46.1575,7.1119
1927,Chemin,VS,46.0896,7.0936
1928,Ravoire,VS,46.0994,7.043
1929,Trient,VS,46.03,6.9995
1932,Bovernier,VS,46.0622,7.0821
1933,Chamoille (Sembrancher),VS,46.0611,7.157
1934,Le Châble VS,VS,46.082,7.209
1936,Verbier,VS,46.1008,7.2297
1937,Orsières,VS,46.0286,7.1481
1938,Champex-Lac,VS,46.0296,7.0887
1941,Vollèges,VS,46.0847,7.162
1942,Levron,VS,46.1032,7.1618
1943,Praz-de-Fort,VS,45.9832,7.0799
1944,La Fouly VS,VS,45.9227,7.098
1945,Dranse (Liddes),VS,45.9863,7.1824
1946,Bourg-St-Pierre,VS,45.9196,7.2128
1947,Versegères,VS,46.0646,7.2324
1948,Fionnay,VS,45.9742,7.3593
1950,Sion,VS,46.2273,7.3547
1951,Sion,VS,46.2304,7.3661
1955,Némiaz (Chamoson),VS,46.2141,7.226
1957,Ardon,VS,46.23,7.2379
1958,St-Léonard,VS,46.2565,7.4271
